path,tracked,status_code,exists_on_disk,size_bytes,sha256,source_table,generated_by,reporting_task,maintenance_context
pm/checkpoints/20260218T214353Z-0.2.0-beta.1-policy-first-principles-governance-fix/files/preview/project-plan-next-step.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214353Z-0.2.0-beta.1-policy-first-principles-governance-fix/files/preview/project-plan-progress-data.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214353Z-0.2.0-beta.1-policy-first-principles-governance-fix/files/preview/version.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214353Z-0.2.0-beta.1-policy-first-principles-governance-fix/files/preview/workbook-refresh-status.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214353Z-0.2.0-beta.1-policy-first-principles-governance-fix/files/settings.gradle,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214353Z-0.2.0-beta.1-policy-first-principles-governance-fix/manifest.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/AI-POLICY.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/SESSION_CHANGELOG.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/VERSION,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/build.gradle,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/API.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/issues-log-template.csv,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/issues-log.csv,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/project-plan-progress.csv,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/project-plan.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/templates/build-gradle-snippets.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/templates/policy-readme-snippets.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-consolidated-framework-sync/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-consolidated-framework-sync/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-consolidated-framework-sync/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-consolidated-framework-sync/templates/changelog-entry.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/templates/process-evolution-entry.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/templates/session-changelog-entry.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-sqlite-state-tooling/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-sqlite-state-tooling/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-sqlite-state-tooling/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-workbook-change-driven-guard/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-workbook-change-driven-guard/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-workbook-change-driven-guard/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/afp-diag.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/afp-meta.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/afp-output.html,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/fidelity-report.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/issues-effectiveness.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/issues-log-tickle.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/project-plan-next-step.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pm/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/project-plan-progress-data.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
